UNIT_ID,PARK_NAME,PARK_LBL,ACCESS_TYP,RPT_ACRES,GIS_ACRES,AGNCY_NAME,AGNCY_LEV,AGNCY_TYP,AGNCY_WEB,MNG_AGENCY,COGP_TYP,NDS_AN_TYP,NEEDS_ANLZ,TKIT_SUM,AMEN_RPT,PRKINF_CND,AM_OPNSP,AM_TRLS,TRLS_MI,TENIS_GOOD,TENIS_FAIR,TENIS_POOR,BSKTB_GOOD,BSKTB_FAIR,BSKTB_POOR,BASEB_GOOD,BASEB_FAIR,BASEB_POOR,Soccer_GOO,Soccer_FAI,Soccer_POO,MPFLD_GOOD,MPFLD_FAIR,MPFLD_POOR,FITZN_GOOD,FITZN_FAIR,FITZN_POOR,SK8PK_GOOD,SK8PK_FAIR,SK8PK_POOR,PCNIC_GOOD,PCNIC_FAIR,PCNIC_POOR,PLGND_GOOD,PLGND_FAIR,PLGND_POOR,POOLS_GOOD,POOLS_FAIR,POOLS_POOR,SPPAD_GOOD,SPPAD_FAIR,SPPAD_POOR,DGPRK_GOOD,DGPRK_FAIR,DGPRK_POOR,GYMNA_GOOD,GYMNA_FAIR,GYMNA_POOR,COMCT_GOOD,COMCT_FAIR,COMCT_POOR,SNRCT_GOOD,SNRCT_FAIR,SNRCT_POOR,RSTRM_GOOD,RSTRM_FAIR,RSTRM_POOR,CPAD_LAYER,LAT_DD,LON_DD,UnitID_2,TYPE,Shape_area,Shape_len
"6,047",Rowley Park,Rowley Park,Open Access,18.127,18.1280933,"Gardena, City of",City,City Agency,http://www.ci.gardena.ca.us/,"Gardena, City of",Community Park,Park 5 to 100 Acres,true,true,true,Poor,Present - Poor,None,0,0,4,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,1,City,33.91141553,-118.3161302,"6,047",Local Park,"789,656.5855","3,565.747225"
"24,489",Rawley Duntley Park,Rawley Duntley Park,Open Access,18.169,18.16616567,"Lancaster, City of",City,City Agency,http://www.cityoflancasterca.org/index.aspx?page=23,"Lancaster, City of",Community Park,Park 5 to 100 Acres,true,true,true,Fair,Present - Good,None,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,City,34.6728767,-118.191374,"24,489",Local Park,"791,315.0112","3,845.181819"
"12,887",South Park,South Park,Open Access,18.203,18.20383712,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Park,Park 5 to 100 Acres,true,true,true,Fair,Present - Poor,None,0,0,0,2,0,0,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,City,33.9974599,-118.2673985,"12,887",Local Park,"792,955.9731","3,777.171724"
"6,962",Eagle Rock Rec. Center,Eagle Rock Rec. Ctr.,Open Access,18.213,18.21179419,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Park,Park 5 to 100 Acres,true,true,true,Fair,Present - Fair,Present - Poor,0,0,3,0,0,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,City,34.14218328,-118.1880183,"6,962",Local Park,"793,302.5817","4,806.25294"
"45,713",Granada Hills Youth Recreation Center,Granada Hills Youth Rec. Ctr.,Restricted Access,18.225,18.22364491,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Park,Park 5 to 100 Acres,true,true,true,Fair,None,None,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,34.30745912,-118.4977689,"45,713",Local Park,"793,818.7969","4,023.436336"
870,Garvey Ranch Park,Garvey Ranch Park,Open Access,18.265,18.26450692,"Monterey Park, City of",City,City Agency,http://www.ci.monterey-park.ca.us/,"Monterey Park, City of",Community Park,Park 5 to 100 Acres,true,true,true,Good,Present - Good,None,0,2,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,City,34.05283224,-118.1144088,870,Local Park,"795,598.7391","3,768.811823"
"46,417",Haines Canyon,Haines Canyon,Unknown Access,18.283,18.28160108,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special District,34.2590077,-118.2674898,"46,417",Natural Areas,"796,343.3578","3,853.224455"
"45,721",Hermon Park,Hermon Park,Open Access,22.405,22.40400712,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Regional Park,Park 5 to 100 Acres,true,true,true,Good,Present - Fair,None,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,City,34.10484051,-118.1882032,"45,721",Local Park,"975,914.6464","6,211.20187"
"6,864",Dixie Canyon Park,Dixie Canyon Park,Open Access,18.29,18.28974864,Santa Monica Mountains Conservancy,State,State Agency,http://www.smmc.ca.gov,Santa Monica Mountains Conservancy,Community Park,Park 5 to 100 Acres,true,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other State,34.13345798,-118.4239287,"6,864",Regional Open Space,"796,698.2638","5,879.414301"
"1,142",Granada Hills Park,Granada Hills Park,Open Access,18.336,18.33485937,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Park,Park 5 to 100 Acres,true,true,true,Fair,Present - Fair,None,0,0,0,4,0,1,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,City,34.26288012,-118.4967863,"1,142",Local Park,"798,663.2796","3,808.386173"
"6,755",San Gabriel Cemetery,San Gabriel Cemetery,Open Access,18.403,18.40261722,San Gabriel Cemetery Association,Non Profit,Non Profit - Cemetery District,http://www.sangabrielcemetery.com/,San Gabriel Cemetery Association,Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non Governmental Organization,34.11389429,-118.1072721,"6,755",Natural Areas,"801,614.7994","5,257.319728"
"5,834",Wilderness Park,Wilderness Park,Open Access,18.452,18.45298426,Southern California Edison,Private,Utility,https://www.sce.com,"Downey, City of",Community Park,Park 5 to 100 Acres,true,true,true,Fair,Present - Fair,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,Private,33.93537613,-118.1022918,"5,834",Local Park,"803,808.779","5,985.94963"
"9,999",Brand Park,Brand Park,Open Access,18.495,18.49319965,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Park,Park 5 to 100 Acres,true,true,true,Fair,Present - Fair,None,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,City,34.27286211,-118.4568842,"9,999",Local Park,"805,560.5544","5,862.918465"
"6,644",Bluff Park,Bluff Park,Open Access,18.57,18.57284708,"Long Beach, City of",City,City Agency,http://www.longbeach.gov/park/default.asp,"Long Beach, City of",Community Park,Park 5 to 100 Acres,true,true,true,Good,Present - Good,Present - Good,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.76158461,-118.1571502,"6,644",Local Park,"809,029.9825","9,069.488746"
"6,493",Diamond X Ranch,Diamond X Ranch,Restricted Access,18.579,18.57830514,United States National Park Service,Federal,Federal Agency,http://www.nps.gov/,United States National Park Service,Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,National Park Service,34.09819075,-118.698951,"6,493",Natural Areas,"809,267.7349","3,752.285963"
"18,172",Cortez Park,Cortez Park,Open Access,18.656,18.65554767,"West Covina, City of",City,City Agency,http://www.westcovina.org/departments/community-recreation-services/park-facility-rentals,"West Covina, City of",Community Park,Park 5 to 100 Acres,true,true,true,Fair,Present - Fair,Present - Fair,0.5,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,City,34.06610333,-117.8919785,"18,172",Local Park,"812,632.406","4,094.677589"
"6,425",Unnamed site - Santa Monica Mountains Conservancy,,Open Access,18.658,18.65778146,Santa Monica Mountains Conservancy,State,State Agency,http://www.smmc.ca.gov,Mountains Recreation and Conservation Authority,Community Park,Park 5 to 100 Acres,true,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other State,34.12945718,-118.60854,"6,425",Regional Open Space,"812,729.7093","6,325.891253"
"1,647",Heidelberg Park,Heidelberg Park,Open Access,18.701,18.70014787,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Community Park,Park 5 to 100 Acres,true,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special District,34.10995389,-118.2121165,"1,647",Regional Open Space,"814,575.183","4,809.537628"
"20,671",Clover Park,Clover Park,Open Access,18.704,18.70469341,"Santa Monica, City of",City,City Agency,http://santa-monica.org/departments/ccs/content.aspx?id=32599,"Santa Monica, City of",Community Park,Park 5 to 100 Acres,true,true,true,Good,Present - Good,Present - Good,0.7,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,City,34.01601945,-118.4562076,"20,671",Local Park,"814,773.1858","4,116.076784"
"6,206",Athens Park,Athens Park,Open Access,18.716,18.71731318,"Los Angeles, County of",County,County Agency,http://parks.lacounty.gov,"Los Angeles, County of",Community Park,Park 5 to 100 Acres,true,true,true,Fair,Poor,Not Reported,0,0,2,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,County,33.91824641,-118.2795553,"6,206",Local Park,"815,322.9008","3,783.137336"
"6,039",South Gardena Park,South Gardena Park,Open Access,18.738,18.73913271,"Gardena, City of",City,City Agency,http://www.ci.gardena.ca.us/,"Gardena, City of",Community Park,Park 5 to 100 Acres,true,true,true,Fair,Present - Poor,Present - Fair,2,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,City,33.87453988,-118.2937587,"6,039",Local Park,"816,273.3556","5,697.953377"
"15,474",Woodland Hills Rec Center,Woodland Hills Rec Ctr.,Open Access,18.761,18.75986653,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Park,Park 5 to 100 Acres,true,true,true,Poor,None,Present - Poor,0,0,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,City,34.17649105,-118.6123695,"15,474",Local Park,"817,176.5173","3,789.818479"
"6,958",Eagle Rock Hillside Park,Eagle Rock Hillside Park,Open Access,19.216,19.21514677,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Park,Park 5 to 100 Acres,true,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,34.14921455,-118.2021205,"6,958",Regional Open Space,"837,008.4451","4,182.866837"
"3,171",La Palma,La Palma,Unknown Access,18.773,18.77224943,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special District,34.12440812,-118.7434956,"3,171",Natural Areas,"817,715.9144","3,759.055448"
"6,986",Rec. Park,Rec. Park,Open Access,18.82,18.818939,"Monrovia, City of",City,City Agency,http://www.cityofmonrovia.org/publicworks/page/parks,"Monrovia, City of",Community Park,Park 5 to 100 Acres,true,true,true,Good,Present - Good,None,0,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,City,34.14585981,-117.9883846,"6,986",Local Park,"819,749.7038","3,908.203382"
"6,187",Canada de Palos Verdes Creek,Canada de Palos Verdes Creek,No Public Access,18.837,18.838975,"Los Angeles - Flood Control District, County of",Special District,Flood District,http://dpw.lacounty.gov/lacfcd/,"Los Angeles - Flood Control District, County of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special District,33.79880312,-118.2891254,"6,187",Natural Areas,"820,622.4684","9,819.529445"
953,George Manooshian Park,George Manooshian Park,Restricted Access,18.844,18.84279823,Glendora Unified School District,Special District,School District,http://www.glendora.k12.ca.us/,"Glendora, City of",Community Park,Park 5 to 100 Acres,true,true,true,Good,Present - Good,None,0,6,0,0,0,9,0,5,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special District,34.14954187,-117.8484096,953,Local Park,"820,789.0075","4,139.264212"
"1,230",Greystone Park and Mansion,Greystone Park,Open Access,18.848,18.84767174,"Beverly Hills, City of",City,City Agency,http://www.beverlyhills.org/living/recreationparks/,"Beverly Hills, City of",Community Park,Park 5 to 100 Acres,true,true,true,Good,Present - Good,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,34.09218631,-118.4012895,"1,230",Local Park,"821,001.2969","4,238.634972"
"6,188",Wilmington Athletic Complex,Wilmington Athletic Complex,Open Access,18.861,18.86290325,Sanitation Districts of Los Angeles County,Special District,Sanitation District,http://www.lacsd.org/,Sanitation Districts of Los Angeles County,Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special District,33.79613221,-118.2816473,"6,188",Regional Open Space,"821,664.7789","4,031.718506"
"46,469",Unnamed site - Mountains Recreation and Conservation Authority,,Unknown Access,18.904,18.90238016,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special District,34.28222888,-118.6326161,"46,469",Natural Areas,"823,384.3864","5,939.563763"
"46,198",Bell Gardens Sports Center,Bell Gardens Sports Ctr. at Ford Park,Open Access,18.978,18.97902058,"Bell Gardens, City of",City,City Agency,http://www.bellgardens.org/GOVERNMENT/CityDepartments/RecreationCommunityServices/ParksandFacilities.aspx,"Bell Gardens, City of",Community Park,Park 5 to 100 Acres,true,true,true,Good,Present - Good,None,0,0,0,0,0,0,0,2,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,City,33.95792475,-118.1537089,"46,198",Local Park,"826,722.8296","3,862.025404"
"46,239",Westlake Village Community Park,Westlake Village Community Park and YMCA,Open Access,19,30.76757825,Westlake Canyon Oaks Homeowners Association,Private,Home Owners Association,http://westlakecanyonoakshoa.com/,"Westlake Village, City of",Community Regional Park,Park 5 to 100 Acres,true,true,true,Good,None,None,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Private,34.15828019,-118.8002021,"46,239",Local Park,"1,340,230.348","6,136.33262"
"3,065",La Cienega Park,La Cienega Park,Open Access,19.044,19.04405159,"Beverly Hills, City of",City,City Agency,http://www.beverlyhills.org/living/recreationparks/,"Beverly Hills, City of",Community Park,Park 5 to 100 Acres,true,true,true,Fair,Present - Fair,Not Reported,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,City,34.06131685,-118.3758114,"3,065",Local Park,"829,555.5689","4,143.383439"
"5,100",Mar Vista Rec. Center,Mar Vista Rec. Ctr.,Open Access,19.063,19.0628019,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Park,Park 5 to 100 Acres,true,true,true,Good,Present - Fair,Present - Good,0,6,0,0,1,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,City,34.01772894,-118.4282139,"5,100",Local Park,"830,372.3292","4,417.25753"
"24,496",McAdam Park,William J. McAdam Park,Open Access,19.068,19.0654192,"Palmdale, City of",City,City Agency,http://www.cityofpalmdale.org/Residents/Recreation-and-Culture,"Palmdale, City of",Community Park,Park 5 to 100 Acres,true,true,true,Fair,Present - Fair,None,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,City,34.57511079,-118.0776465,"24,496",Local Park,"830,486.3386","3,686.141753"
"6,097",Hermosa Valley Greenbelt Park,Hermosa Valley Greenbelt Park,Open Access,19.132,19.13390692,"Hermosa Beach, City of",City,City Agency,http://www.hermosabch.org/index.aspx?page=115,"Hermosa Beach, City of",Community Park,Park 5 to 100 Acres,true,true,true,Good,Present - Good,Present - Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.87241167,-118.3984493,"6,097",Local Park,"833,469.6516","18,858.76945"
"3,551",Lanark Park,Lanark Park,Open Access,19.2,19.19861087,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Park,Park 5 to 100 Acres,true,true,true,Fair,Present - Fair,None,0,0,4,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,City,34.21655396,-118.6037751,"3,551",Local Park,"836,288.1442","3,788.732565"
"7,141",Santa Monica Mountains National Recreation Area,Santa Monica Mtns. NRA,Open Access,19.265,19.26416581,"Calabasas, City of",City,City Agency,http://www.cityofcalabasas.com/recreation.html,"Calabasas, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,34.13847251,-118.6056892,"7,141",Natural Areas,"839,143.7061","5,222.571188"
"6,209",Jesse Owens Community Regional Park,Jesse Owens Community RP,Open Access,19.33,19.33092683,"Los Angeles, County of",County,County Agency,http://parks.lacounty.gov,"Los Angeles, County of",Community Park,Park 5 to 100 Acres,true,true,true,Poor,Poor,Not Reported,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,County,33.94685477,-118.3105883,"6,209",Local Park,"842,051.8043","4,488.83233"
"6,521",Murphy Ranch Park,Murphy Ranch Park,Open Access,19.4,19.40118947,"Whittier, City of",City,City Agency,http://www.cityofwhittier.org/depts/prcs/default.asp,"Whittier, City of",Community Park,Park 5 to 100 Acres,true,true,true,Good,Present - Good,Present - Good,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,33.95778343,-117.9842482,"6,521",Local Park,"845,112.4328","4,492.555201"
"7,014",Rosemead Park,Rosemead Park,Open Access,19.42,19.38554931,"Rosemead, City of",City,City Agency,http://www.cityofrosemead.org/index.aspx?page=74,"Rosemead, City of",Community Park,Park 5 to 100 Acres,true,true,true,Good,Present - Good,Present - Good,0.5,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,City,34.08466804,-118.0688419,"7,014",Local Park,"844,431.1502","3,854.580511"
"6,683",Chittick Field,Chittick Field,Open Access,19.443,19.44521164,"Los Angeles - Flood Control District, County of",Special District,Flood District,http://dpw.lacounty.gov/lacfcd/,"Long Beach, City of",Community Park,Park 5 to 100 Acres,true,true,true,Good,Present - Fair,None,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Special District,33.79173798,-118.1707158,"6,683",Local Park,"847,030.0308","4,289.588948"
"24,520",Desert Sand Park,Desert Sands Park,Open Access,19.48,19.47763955,"Palmdale, City of",City,City Agency,http://www.cityofpalmdale.org/Residents/Recreation-and-Culture,"Palmdale, City of",Community Park,Park 5 to 100 Acres,true,true,true,Fair,Present - Fair,None,0,0,0,2,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,City,34.59298465,-118.1269165,"24,520",Local Park,"848,442.5849","3,680.223386"
"12,704",Sepulveda Canyon MWD site,Sepulveda Canyon MWD site,No Public Access,19.59,19.58971417,Metropolitan Water District of Southern California,Special District,Water District,http://www.mwdh2o.com/,Metropolitan Water District of Southern California,Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special District,34.09640791,-118.4792292,"12,704",Natural Areas,"853,324.5357","6,480.883723"
"5,912",Linden H. Chandler Preserve,Linden H. Chandler Preserve,Open Access,19.636,19.63902338,Palos Verdes Peninsula Land Conservancy,Non Profit,Non Profit - Land Trust,http://www.pvplc.org/preserves.shtml,Palos Verdes Peninsula Land Conservancy,Community Park,Park 5 to 100 Acres,true,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non Governmental Organization,33.7790681,-118.3336914,"5,912",Regional Open Space,"855,472.4367","7,149.912507"
"6,062",Dominguez Park,Dominguez Park,Open Access,19.648,19.65014825,"Redondo Beach, City of",City,City Agency,http://www.redondo.org,"Redondo Beach, City of",Community Park,Park 5 to 100 Acres,true,true,true,Fair,Present - Good,Present - Fair,0.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,City,33.85673869,-118.3769461,"6,062",Local Park,"855,957.0339","3,729.462215"
"12,457",Los Angeles Department of Water and Power,Los Angeles Department of Water and Power,No Public Access,19.746,19.74501815,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,34.13642812,-118.3356363,"12,457",Natural Areas,"860,089.5504","17,665.0501"
"46,140",Unnamed site - Mountains Recreation and Conservation Authority,,Open Access,19.761,19.75997964,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special District,34.11171934,-118.6566922,"46,140",Natural Areas,"860,741.2702","3,922.208769"
"46,098",AVENUE S & DORER STREET,AVENUE S & DORER STREET,Open Access,19.837,19.83455967,"Palmdale, City of",City,City Agency,http://www.cityofpalmdale.org/Residents/Recreation-and-Culture,"Palmdale, City of",Not Analyzed,Not Analyzed,false,false,false,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City,34.55963583,-118.0060356,"46,098",Natural Areas,"863,989.9632","3,920.503932"
